Time,Year,Month,Day,Hour,Air Temperature,Relative Humidity,Wind Speed,Wind direction,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Horizontal Infrared Radiation Intensity
1989-01-14 18:30:00,1989,1,14,18,26.5,87,4.3,40,53,0,53,406
1989-01-14 19:30:00,1989,1,14,19,26.1,89,3.8,40,1,0,1,404
1989-01-14 20:30:00,1989,1,14,20,25.8,91,3.4,40,0,0,0,402
1989-01-14 21:30:00,1989,1,14,21,25.5,92,3.0,40,0,0,0,404
1989-01-14 22:30:00,1989,1,14,22,25.2,94,2.6,30,0,0,0,402
1989-01-14 23:30:00,1989,1,14,23,25.1,94,3.1,30,0,0,0,402
1989-01-15 00:30:00,1989,1,15,0,25.0,94,3.6,30,0,0,0,404
1989-01-15 01:30:00,1989,1,15,1,24.9,94,4.1,30,0,0,0,404
1989-01-15 02:30:00,1989,1,15,2,24.9,94,4.7,30,0,0,0,403
1989-01-15 03:30:00,1989,1,15,3,24.8,94,5.2,30,0,0,0,406
1989-01-15 04:30:00,1989,1,15,4,24.7,94,5.7,30,0,0,0,406
1989-01-15 05:30:00,1989,1,15,5,25.4,91,6.1,30,0,0,0,410
1989-01-15 06:30:00,1989,1,15,6,26.1,87,6.5,30,0,0,0,410
1989-01-15 07:30:00,1989,1,15,7,26.8,84,6.9,30,14,0,14,411
1989-01-15 08:30:00,1989,1,15,8,27.5,80,7.4,30,139,62,121,414
1989-01-15 09:30:00,1989,1,15,9,28.2,77,7.8,30,308,123,244,415
1989-01-15 10:30:00,1989,1,15,10,28.9,74,8.2,30,459,109,383,415
1989-01-15 11:30:00,1989,1,15,11,28.6,75,8.1,30,571,120,471,413
1989-01-15 12:30:00,1989,1,15,12,28.4,76,8.0,30,636,215,441,412
1989-01-15 13:30:00,1989,1,15,13,28.1,77,7.9,30,648,215,450,410
1989-01-15 14:30:00,1989,1,15,14,27.9,78,7.9,30,605,121,500,409
1989-01-15 15:30:00,1989,1,15,15,27.6,79,7.8,30,512,93,441,408
1989-01-15 16:30:00,1989,1,15,16,27.4,80,7.7,40,375,102,314,406
1989-01-15 17:30:00,1989,1,15,17,27.1,82,7.1,40,194,70,167,409
1989-01-15 18:30:00,1989,1,15,18,26.8,84,6.5,40,45,0,45,407
1989-01-15 19:30:00,1989,1,15,19,26.4,86,5.9,40,1,0,1,409
1989-01-15 20:30:00,1989,1,15,20,26.1,88,5.3,40,0,0,0,407
1989-01-15 21:30:00,1989,1,15,21,25.8,90,4.7,40,0,0,0,409
1989-01-15 22:30:00,1989,1,15,22,25.5,93,4.1,30,0,0,0,407
1989-01-15 23:30:00,1989,1,15,23,25.5,92,3.9,30,0,0,0,407
1989-01-16 00:30:00,1989,1,16,0,25.5,91,3.6,30,0,0,0,407
1989-01-16 01:30:00,1989,1,16,1,25.5,91,3.3,30,0,0,0,407
1989-01-16 02:30:00,1989,1,16,2,25.5,90,3.1,30,0,0,0,407
1989-01-16 03:30:00,1989,1,16,3,25.5,90,2.8,30,0,0,0,406
1989-01-16 04:30:00,1989,1,16,4,25.5,89,2.6,360,0,0,0,406
1989-01-16 05:30:00,1989,1,16,5,25.6,89,2.8,360,0,0,0,407
1989-01-16 06:30:00,1989,1,16,6,25.7,89,3.1,360,0,0,0,408
1989-01-16 07:30:00,1989,1,16,7,25.8,89,3.3,360,5,0,5,408
1989-01-16 08:30:00,1989,1,16,8,25.9,89,3.6,360,53,0,53,409
1989-01-16 09:30:00,1989,1,16,9,26.0,89,3.9,360,117,0,117,410
1989-01-16 10:30:00,1989,1,16,10,26.1,89,4.1,30,174,1,173,410
1989-01-16 11:30:00,1989,1,16,11,26.2,88,4.8,30,217,4,214,411
1989-01-16 12:30:00,1989,1,16,12,26.2,88,5.5,30,242,5,237,411
1989-01-16 13:30:00,1989,1,16,13,26.3,87,6.2,30,246,5,241,408
1989-01-16 14:30:00,1989,1,16,14,26.4,87,6.8,30,230,5,226,409
1989-01-16 15:30:00,1989,1,16,15,26.4,86,7.5,30,195,3,193,409
1989-01-16 16:30:00,1989,1,16,16,26.5,86,8.2,40,143,0,143,409
1989-01-16 17:30:00,1989,1,16,17,26.2,87,7.1,40,109,0,109,404
1989-01-16 18:30:00,1989,1,16,18,26.0,87,6.0,40,34,0,34,403
1989-01-16 19:30:00,1989,1,16,19,25.7,88,4.9,40,1,0,1,397
1989-01-16 20:30:00,1989,1,16,20,25.5,89,3.7,40,0,0,0,396
1989-01-16 21:30:00,1989,1,16,21,25.2,90,2.6,40,0,0,0,394
1989-01-16 22:30:00,1989,1,16,22,25.0,91,1.5,70,0,0,0,388
1989-01-16 23:30:00,1989,1,16,23,25.0,91,1.8,70,0,0,0,388
1989-01-17 00:30:00,1989,1,17,0,25.0,92,2.0,70,0,0,0,388
1989-01-17 01:30:00,1989,1,17,1,25.0,93,2.3,70,0,0,0,389
1989-01-17 02:30:00,1989,1,17,2,25.1,93,2.6,70,0,0,0,389
1989-01-17 03:30:00,1989,1,17,3,25.1,94,2.8,70,0,0,0,389
1989-01-17 04:30:00,1989,1,17,4,25.1,94,3.1,40,0,0,0,389
1989-01-17 05:30:00,1989,1,17,5,25.4,92,3.9,40,0,0,0,396
1989-01-17 06:30:00,1989,1,17,6,25.8,91,4.6,40,0,0,0,402
1989-01-17 07:30:00,1989,1,17,7,26.1,89,5.4,40,10,0,10,407
1989-01-17 08:30:00,1989,1,17,8,26.5,87,6.2,40,87,0,87,413
1989-01-17 09:30:00,1989,1,17,9,26.8,86,6.9,40,157,0,157,418
1989-01-17 10:30:00,1989,1,17,10,27.2,84,7.7,50,174,1,173,425
1989-01-17 11:30:00,1989,1,17,11,27.4,82,6.9,50,423,77,359,426
1989-01-17 12:30:00,1989,1,17,12,27.7,81,6.2,40,637,187,467,428
1989-01-17 13:30:00,1989,1,17,13,27.9,79,6.2,40,650,215,452,429
1989-01-17 14:30:00,1989,1,17,14,28.2,77,6.2,40,608,121,502,430
1989-01-17 15:30:00,1989,1,17,15,28.4,76,6.2,40,515,93,443,431
1989-01-17 16:30:00,1989,1,17,16,28.7,74,6.2,40,378,102,317,433
1989-01-17 17:30:00,1989,1,17,17,28.2,77,5.8,40,213,94,176,430
1989-01-17 18:30:00,1989,1,17,18,27.8,79,5.3,40,55,0,55,423
1989-01-17 19:30:00,1989,1,17,19,27.3,82,4.9,40,1,0,1,417
1989-01-17 20:30:00,1989,1,17,20,26.8,85,4.5,40,0,0,0,411
1989-01-17 21:30:00,1989,1,17,21,26.4,87,4.0,40,0,0,0,406
1989-01-17 22:30:00,1989,1,17,22,25.9,90,3.6,30,0,0,0,399
1989-01-17 23:30:00,1989,1,17,23,25.6,91,4.3,30,0,0,0,401
1989-01-18 00:30:00,1989,1,18,0,25.4,92,5.0,30,0,0,0,403
1989-01-18 01:30:00,1989,1,18,1,25.1,93,5.7,30,0,0,0,402
1989-01-18 02:30:00,1989,1,18,2,24.9,94,6.3,30,0,0,0,403
1989-01-18 03:30:00,1989,1,18,3,24.7,95,7.0,30,0,0,0,406
1989-01-18 04:30:00,1989,1,18,4,24.4,96,7.7,50,0,0,0,404
1989-01-18 05:30:00,1989,1,18,5,24.3,97,6.4,50,0,0,0,404
1989-01-18 06:30:00,1989,1,18,6,24.3,97,5.1,50,0,0,0,404
1989-01-18 07:30:00,1989,1,18,7,24.2,98,3.8,50,5,0,5,403
1989-01-18 08:30:00,1989,1,18,8,24.1,99,2.6,50,52,0,52,403
1989-01-18 09:30:00,1989,1,18,9,24.1,99,1.3,50,116,0,116,403
1989-01-18 10:30:00,1989,1,18,10,24.0,100,0.0,0,174,1,173,402
1989-01-18 11:30:00,1989,1,18,11,24.5,97,0.3,0,302,16,289,405
1989-01-18 12:30:00,1989,1,18,12,24.9,94,0.6,0,421,35,389,407
1989-01-18 13:30:00,1989,1,18,13,25.4,91,1.3,0,402,31,373,410
1989-01-18 14:30:00,1989,1,18,14,25.8,88,2.0,0,350,18,334,412
1989-01-18 15:30:00,1989,1,18,15,26.3,85,2.7,0,273,12,264,414
1989-01-18 16:30:00,1989,1,18,16,26.7,82,3.4,0,183,1,182,416
1989-01-18 17:30:00,1989,1,18,17,26.4,85,3.3,0,93,0,93,415
1989-01-18 18:30:00,1989,1,18,18,26.0,84,3.1,30,21,0,21,408
1989-01-18 19:30:00,1989,1,18,19,25.9,88,3.0,30,1,0,1,409
1989-01-18 20:30:00,1989,1,18,20,25.7,90,2.8,30,0,0,0,408
1989-01-18 21:30:00,1989,1,18,21,25.6,91,2.7,30,0,0,0,404
1989-01-18 22:30:00,1989,1,18,22,25.5,92,2.6,20,0,0,0,404
1989-01-18 23:30:00,1989,1,18,23,25.3,93,2.2,20,0,0,0,403
1989-01-19 00:30:00,1989,1,19,0,25.0,95,1.7,20,0,0,0,398
1989-01-19 01:30:00,1989,1,19,1,24.8,96,1.3,20,0,0,0,397
1989-01-19 02:30:00,1989,1,19,2,24.6,97,0.9,20,0,0,0,396
1989-01-19 03:30:00,1989,1,19,3,24.3,99,0.4,20,0,0,0,394
1989-01-19 04:30:00,1989,1,19,4,24.1,100,0.0,0,0,0,0,389
1989-01-19 05:30:00,1989,1,19,5,24.7,96,0.7,0,0,0,0,396
1989-01-19 06:30:00,1989,1,19,6,25.3,93,1.4,0,0,0,0,400
1989-01-19 07:30:00,1989,1,19,7,25.9,90,2.1,0,10,0,10,403
1989-01-19 08:30:00,1989,1,19,8,26.5,87,2.7,0,115,26,107,406
1989-01-19 09:30:00,1989,1,19,9,27.1,84,3.4,0,282,95,233,413
1989-01-19 10:30:00,1989,1,19,10,27.7,81,4.1,40,458,136,363,416
1989-01-19 11:30:00,1989,1,19,11,28.0,79,4.6,40,573,120,473,417
1989-01-19 12:30:00,1989,1,19,12,28.3,77,5.1,40,639,215,444,416
1989-01-19 13:30:00,1989,1,19,13,28.5,75,5.7,40,652,215,453,417
1989-01-19 14:30:00,1989,1,19,14,28.8,73,6.2,40,611,121,505,418
1989-01-19 15:30:00,1989,1,19,15,29.1,71,6.7,40,518,119,427,420
1989-01-19 16:30:00,1989,1,19,16,29.4,69,7.2,40,382,103,320,417
1989-01-19 17:30:00,1989,1,19,17,28.8,72,6.4,40,216,95,178,414
1989-01-19 18:30:00,1989,1,19,18,28.2,75,5.7,40,57,0,57,410
1989-01-19 19:30:00,1989,1,19,19,27.5,78,4.9,40,1,0,1,407
1989-01-19 20:30:00,1989,1,19,20,26.9,81,4.1,40,0,0,0,403
1989-01-19 21:30:00,1989,1,19,21,26.3,84,3.4,40,0,0,0,395
1989-01-19 22:30:00,1989,1,19,22,25.7,88,2.6,20,0,0,0,392
1989-01-19 23:30:00,1989,1,19,23,25.5,89,2.5,20,0,0,0,391
1989-01-20 00:30:00,1989,1,20,0,25.3,90,2.4,20,0,0,0,390
1989-01-20 01:30:00,1989,1,20,1,25.1,91,2.3,20,0,0,0,389
1989-01-20 02:30:00,1989,1,20,2,24.9,92,2.3,20,0,0,0,388
1989-01-20 03:30:00,1989,1,20,3,24.7,94,2.2,20,0,0,0,387
1989-01-20 04:30:00,1989,1,20,4,24.5,95,2.1,10,0,0,0,386
1989-01-20 05:30:00,1989,1,20,5,25.3,91,2.6,10,0,0,0,395
1989-01-20 06:30:00,1989,1,20,6,26.0,87,3.1,10,0,0,0,399
1989-01-20 07:30:00,1989,1,20,7,26.8,83,3.6,10,14,0,14,403
1989-01-20 08:30:00,1989,1,20,8,27.6,80,4.1,10,136,60,119,412
1989-01-20 09:30:00,1989,1,20,9,28.3,76,4.6,10,306,122,243,416
1989-01-20 10:30:00,1989,1,20,10,29.1,73,5.1,30,459,109,383,423
1989-01-20 11:30:00,1989,1,20,11,29.1,73,5.5,30,574,120,473,420
1989-01-20 12:30:00,1989,1,20,12,29.1,73,6.0,30,640,215,444,420
1989-01-20 13:30:00,1989,1,20,13,29.0,73,6.4,30,653,215,454,415
1989-01-20 14:30:00,1989,1,20,14,29.0,72,6.8,30,612,121,506,415
1989-01-20 15:30:00,1989,1,20,15,29.0,72,7.3,30,520,119,428,415
1989-01-20 16:30:00,1989,1,20,16,29.0,72,7.7,30,383,103,321,409
1989-01-20 17:30:00,1989,1,20,17,28.5,75,6.8,30,218,95,179,407
1989-01-20 18:30:00,1989,1,20,18,28.0,78,5.8,30,58,0,58,410
1989-01-20 19:30:00,1989,1,20,19,27.4,81,4.9,30,1,0,1,407
1989-01-20 20:30:00,1989,1,20,20,26.9,84,4.0,30,0,0,0,404
1989-01-20 21:30:00,1989,1,20,21,26.4,87,3.0,30,0,0,0,402
1989-01-20 22:30:00,1989,1,20,22,25.9,90,2.1,20,0,0,0,399
1989-01-20 23:30:00,1989,1,20,23,25.9,90,2.1,20,0,0,0,403
1989-01-21 00:30:00,1989,1,21,0,26.0,89,2.1,10,0,0,0,403
1989-01-21 01:30:00,1989,1,21,1,25.6,91,1.7,10,0,0,0,401
1989-01-21 02:30:00,1989,1,21,2,25.2,92,1.3,10,0,0,0,399
1989-01-21 03:30:00,1989,1,21,3,24.8,94,0.9,10,0,0,0,400
1989-01-21 04:30:00,1989,1,21,4,24.4,96,0.5,340,0,0,0,397
1989-01-21 05:30:00,1989,1,21,5,24.6,96,0.5,340,0,0,0,396
1989-01-21 06:30:00,1989,1,21,6,24.7,95,0.5,340,0,0,0,392
1989-01-21 07:30:00,1989,1,21,7,24.9,95,0.5,310,13,0,13,388
1989-01-21 08:30:00,1989,1,21,8,26.2,88,1.0,310,136,60,118,400
1989-01-21 09:30:00,1989,1,21,9,27.5,82,1.6,310,305,122,243,412
1989-01-21 10:30:00,1989,1,21,10,28.8,76,2.1,340,459,108,383,422
1989-01-21 11:30:00,1989,1,21,11,29.2,72,2.3,340,574,121,474,424
1989-01-21 12:30:00,1989,1,21,12,29.6,67,2.4,340,642,216,445,425
1989-01-21 13:30:00,1989,1,21,13,30.0,63,2.6,30,656,217,454,426
1989-01-21 14:30:00,1989,1,21,14,29.2,68,2.2,30,614,122,507,422
1989-01-21 15:30:00,1989,1,21,15,28.3,73,1.7,30,521,119,429,415
1989-01-21 16:30:00,1989,1,21,16,27.5,79,1.3,30,385,103,322,411
1989-01-21 17:30:00,1989,1,21,17,26.7,85,0.9,30,219,96,180,407
1989-01-21 18:30:00,1989,1,21,18,25.8,91,0.4,30,59,0,59,402
1989-01-21 19:30:00,1989,1,21,19,25.0,98,0.0,0,1,0,1,395
1989-01-21 20:30:00,1989,1,21,20,24.9,98,0.2,0,0,0,0,394
1989-01-21 21:30:00,1989,1,21,21,24.8,98,0.3,0,0,0,0,393
1989-01-21 22:30:00,1989,1,21,22,24.7,98,0.5,310,0,0,0,388
1989-01-21 23:30:00,1989,1,21,23,24.7,97,0.7,310,0,0,0,387
1989-01-22 00:30:00,1989,1,22,0,24.7,97,0.8,310,0,0,0,393
1989-01-22 01:30:00,1989,1,22,1,24.7,97,1.0,310,0,0,0,393
1989-01-22 02:30:00,1989,1,22,2,24.6,96,1.2,310,0,0,0,392
1989-01-22 03:30:00,1989,1,22,3,24.6,96,1.3,310,0,0,0,392
1989-01-22 04:30:00,1989,1,22,4,24.6,96,1.5,350,0,0,0,392
1989-01-22 05:30:00,1989,1,22,5,25.3,92,2.1,350,0,0,0,396
1989-01-22 06:30:00,1989,1,22,6,26.1,89,2.7,350,0,0,0,400
1989-01-22 07:30:00,1989,1,22,7,26.9,86,3.3,350,13,0,13,405
1989-01-22 08:30:00,1989,1,22,8,27.6,83,3.9,350,135,59,118,408
1989-01-22 09:30:00,1989,1,22,9,28.3,80,4.5,350,305,121,243,413
1989-01-22 10:30:00,1989,1,22,10,29.1,77,5.1,20,458,108,383,417
1989-01-22 11:30:00,1989,1,22,11,29.6,75,5.8,20,574,120,474,427
1989-01-22 12:30:00,1989,1,22,12,30.1,73,6.5,20,641,213,446,437
1989-01-22 13:30:00,1989,1,22,13,30.6,71,7.2,40,654,213,456,445
1989-01-22 14:30:00,1989,1,22,14,28.2,79,5.5,40,514,96,429,431
1989-01-22 15:30:00,1989,1,22,15,25.7,87,3.8,40,330,27,309,416
1989-01-22 16:30:00,1989,1,22,16,23.3,96,2.1,290,147,0,147,397
1989-01-22 17:30:00,1989,1,22,17,23.1,99,2.0,290,103,0,103,396
1989-01-22 18:30:00,1989,1,22,18,23.0,100,1.9,290,33,0,33,396
1989-01-22 19:30:00,1989,1,22,19,22.8,100,1.8,290,1,0,1,394
1989-01-22 20:30:00,1989,1,22,20,23.1,100,2.0,290,0,0,0,393
1989-01-22 21:30:00,1989,1,22,21,23.4,100,2.2,290,0,0,0,395
1989-01-22 22:30:00,1989,1,22,22,23.7,100,2.4,290,0,0,0,394
1989-01-22 23:30:00,1989,1,22,23,24.1,99,2.1,290,0,0,0,396
1989-01-23 00:30:00,1989,1,23,0,24.5,97,1.8,290,0,0,0,398
1989-01-23 01:30:00,1989,1,23,1,24.9,95,1.5,350,0,0,0,401
1989-01-23 02:30:00,1989,1,23,2,24.8,94,2.0,350,0,0,0,400
1989-01-23 03:30:00,1989,1,23,3,24.8,93,2.6,350,0,0,0,399
1989-01-23 04:30:00,1989,1,23,4,24.7,91,3.1,350,0,0,0,398
1989-01-23 05:30:00,1989,1,23,5,24.7,91,3.3,350,0,0,0,395
1989-01-23 06:30:00,1989,1,23,6,24.6,91,3.4,350,0,0,0,391
1989-01-23 07:30:00,1989,1,23,7,24.6,91,3.6,330,13,0,13,385
1989-01-23 08:30:00,1989,1,23,8,25.5,87,2.9,330,135,60,118,390
1989-01-23 09:30:00,1989,1,23,9,26.3,83,2.2,330,306,122,243,395
1989-01-23 10:30:00,1989,1,23,10,27.2,80,1.5,330,459,109,383,400
1989-01-23 11:30:00,1989,1,23,11,27.5,80,3.2,330,575,120,474,407
1989-01-23 12:30:00,1989,1,23,12,27.9,81,5.0,330,642,214,446,410
1989-01-23 13:30:00,1989,1,23,13,28.2,81,6.7,40,655,213,457,412
1989-01-23 14:30:00,1989,1,23,14,27.7,81,6.2,40,615,121,509,409
1989-01-23 15:30:00,1989,1,23,15,27.2,80,5.6,40,524,119,431,405
1989-01-23 16:30:00,1989,1,23,16,26.7,80,5.1,360,388,104,324,396
1989-01-23 17:30:00,1989,1,23,17,26.2,82,5.3,360,222,97,182,399
1989-01-23 18:30:00,1989,1,23,18,25.7,85,5.5,360,60,0,60,397
1989-01-23 19:30:00,1989,1,23,19,25.2,88,5.7,20,1,0,1,394
1989-01-23 20:30:00,1989,1,23,20,24.8,89,5.9,20,0,0,0,392
1989-01-23 21:30:00,1989,1,23,21,24.5,90,6.0,20,0,0,0,390
1989-01-23 22:30:00,1989,1,23,22,24.1,91,6.2,20,0,0,0,382
1989-01-23 23:30:00,1989,1,23,23,23.9,91,5.3,20,0,0,0,381
1989-01-24 00:30:00,1989,1,24,0,23.8,91,4.5,20,0,0,0,381
1989-01-24 01:30:00,1989,1,24,1,23.6,91,3.6,10,0,0,0,379
1989-01-24 02:30:00,1989,1,24,2,23.6,90,3.5,10,0,0,0,379
1989-01-24 03:30:00,1989,1,24,3,23.6,89,3.4,10,0,0,0,379
1989-01-24 04:30:00,1989,1,24,4,23.5,88,3.3,10,0,0,0,378
1989-01-24 05:30:00,1989,1,24,5,23.5,86,3.3,10,0,0,0,378
1989-01-24 06:30:00,1989,1,24,6,23.5,85,3.2,10,0,0,0,377
1989-01-24 07:30:00,1989,1,24,7,23.5,84,3.1,10,13,0,13,377
1989-01-24 08:30:00,1989,1,24,8,24.8,80,2.8,10,140,73,119,384
1989-01-24 09:30:00,1989,1,24,9,26.1,76,2.4,10,327,176,237,391
1989-01-24 10:30:00,1989,1,24,10,27.4,72,2.1,10,507,200,367,399
1989-01-24 11:30:00,1989,1,24,11,28.0,72,3.2,10,617,158,485,408
1989-01-24 12:30:00,1989,1,24,12,28.7,71,4.3,10,667,248,440,413
1989-01-24 13:30:00,1989,1,24,13,29.3,71,5.3,10,658,114,552,417
1989-01-24 14:30:00,1989,1,24,14,29.0,72,4.9,10,618,121,510,415
1989-01-24 15:30:00,1989,1,24,15,28.7,72,4.5,10,526,120,433,413
1989-01-24 16:30:00,1989,1,24,16,28.4,73,4.1,40,389,104,325,406
1989-01-24 17:30:00,1989,1,24,17,27.8,76,3.6,40,223,98,183,403
1989-01-24 18:30:00,1989,1,24,18,27.1,80,3.1,40,61,0,61,399
1989-01-24 19:30:00,1989,1,24,19,26.5,84,2.6,40,1,0,1,396
1989-01-24 20:30:00,1989,1,24,20,26.2,86,2.6,40,0,0,0,407
1989-01-24 21:30:00,1989,1,24,21,25.8,87,2.6,40,0,0,0,411
1989-01-24 22:30:00,1989,1,24,22,25.5,89,2.6,20,0,0,0,430
1989-01-24 23:30:00,1989,1,24,23,25.5,89,3.3,20,0,0,0,410
1989-01-25 00:30:00,1989,1,25,0,25.5,90,3.9,20,0,0,0,404
1989-01-25 01:30:00,1989,1,25,1,25.5,91,4.6,40,0,0,0,391
1989-01-25 02:30:00,1989,1,25,2,25.3,91,4.3,40,0,0,0,390
1989-01-25 03:30:00,1989,1,25,3,25.1,92,3.9,40,0,0,0,389
1989-01-25 04:30:00,1989,1,25,4,24.9,93,3.6,40,0,0,0,388
1989-01-25 05:30:00,1989,1,25,5,25.0,92,3.4,40,0,0,0,388
1989-01-25 06:30:00,1989,1,25,6,25.0,91,3.3,40,0,0,0,388
1989-01-25 07:30:00,1989,1,25,7,25.1,91,3.1,50,13,0,13,389
1989-01-25 08:30:00,1989,1,25,8,26.2,85,3.8,50,152,108,120,400
1989-01-25 09:30:00,1989,1,25,9,27.4,79,4.4,50,376,309,217,406
1989-01-25 10:30:00,1989,1,25,10,28.5,74,5.1,30,602,487,261,412
1989-01-25 11:30:00,1989,1,25,11,29.3,71,5.3,30,710,412,365,421
1989-01-25 12:30:00,1989,1,25,12,30.0,69,5.5,30,728,319,436,425
1989-01-25 13:30:00,1989,1,25,13,30.8,66,5.7,30,659,213,460,433
1989-01-25 14:30:00,1989,1,25,14,30.5,67,5.9,30,634,133,516,431
1989-01-25 15:30:00,1989,1,25,15,30.1,67,6.1,30,552,143,440,425
1989-01-25 16:30:00,1989,1,25,16,29.8,68,6.3,30,417,113,348,423
1989-01-25 17:30:00,1989,1,25,17,29.5,69,6.9,30,244,129,191,422
1989-01-25 18:30:00,1989,1,25,18,29.1,71,7.5,30,69,22,65,423
1989-01-25 19:30:00,1989,1,25,19,28.8,73,7.4,30,2,0,2,421
1989-01-25 20:30:00,1989,1,25,20,28.8,74,7.6,30,0,0,0,418
1989-01-25 21:30:00,1989,1,25,21,28.7,74,7.9,30,0,0,0,413
1989-01-25 22:30:00,1989,1,25,22,28.7,74,8.1,30,0,0,0,413
1989-01-25 23:30:00,1989,1,25,23,28.8,73,7.9,30,0,0,0,414
1989-01-26 00:30:00,1989,1,26,0,28.9,73,7.6,30,0,0,0,414
1989-01-26 01:30:00,1989,1,26,1,29.0,72,7.4,30,0,0,0,415
1989-01-26 02:30:00,1989,1,26,2,29.0,72,7.1,30,0,0,0,415
1989-01-26 03:30:00,1989,1,26,3,29.1,71,6.8,30,0,0,0,415
1989-01-26 04:30:00,1989,1,26,4,29.1,71,6.5,30,0,0,0,415
1989-01-26 05:30:00,1989,1,26,5,29.4,69,6.7,30,0,0,0,417
1989-01-26 06:30:00,1989,1,26,6,29.6,68,7.0,30,0,0,0,418
1989-01-26 07:30:00,1989,1,26,7,29.9,67,7.2,40,17,0,17,419
1989-01-26 08:30:00,1989,1,26,8,30.9,63,7.4,40,184,236,115,425
1989-01-26 09:30:00,1989,1,26,9,31.9,60,7.6,40,432,499,175,430
1989-01-26 10:30:00,1989,1,26,10,32.8,56,7.8,40,666,677,192,436
1989-01-26 11:30:00,1989,1,26,11,33.0,56,7.4,40,827,742,205,437
1989-01-26 12:30:00,1989,1,26,12,33.1,55,7.1,40,914,714,258,437
1989-01-26 13:30:00,1989,1,26,13,33.2,54,6.7,40,921,672,292,438
1989-01-26 14:30:00,1989,1,26,14,32.1,57,6.3,40,872,688,261,431
1989-01-26 15:30:00,1989,1,26,15,31.0,61,6.0,40,748,710,194,425
1989-01-26 16:30:00,1989,1,26,16,29.9,64,5.7,40,559,649,157,419
1989-01-26 17:30:00,1989,1,26,17,28.8,68,5.5,40,323,476,126,407
1989-01-26 18:30:00,1989,1,26,18,27.7,73,5.3,40,90,125,68,401
1989-01-26 19:30:00,1989,1,26,19,26.6,78,4.1,30,2,0,2,395
1989-01-26 20:30:00,1989,1,26,20,26.2,81,3.9,30,0,0,0,394
1989-01-26 21:30:00,1989,1,26,21,25.9,84,3.8,30,0,0,0,392
1989-01-26 22:30:00,1989,1,26,22,25.5,88,3.6,30,0,0,0,391
1989-01-26 23:30:00,1989,1,26,23,25.0,89,2.9,30,0,0,0,388
1989-01-27 00:30:00,1989,1,27,0,24.6,90,2.2,30,0,0,0,378
1989-01-27 01:30:00,1989,1,27,1,24.1,91,1.5,350,0,0,0,375
1989-01-27 02:30:00,1989,1,27,2,24.0,92,1.5,350,0,0,0,375
1989-01-27 03:30:00,1989,1,27,3,23.9,92,1.5,350,0,0,0,374
1989-01-27 04:30:00,1989,1,27,4,23.8,92,1.5,340,0,0,0,374
1989-01-27 05:30:00,1989,1,27,5,23.7,93,1.7,340,0,0,0,373
1989-01-27 06:30:00,1989,1,27,6,23.6,94,1.9,340,0,0,0,380
1989-01-27 07:30:00,1989,1,27,7,23.5,94,2.1,340,13,0,13,379
1989-01-27 08:30:00,1989,1,27,8,25.1,86,3.3,340,151,109,120,387
1989-01-27 09:30:00,1989,1,27,9,26.8,78,4.5,340,376,311,216,397
1989-01-27 10:30:00,1989,1,27,10,28.4,71,5.7,20,604,491,259,405
1989-01-27 11:30:00,1989,1,27,11,29.1,68,5.3,20,713,418,362,414
1989-01-27 12:30:00,1989,1,27,12,29.7,64,5.0,20,732,322,436,417
1989-01-27 13:30:00,1989,1,27,13,30.4,61,4.6,40,663,215,461,421
1989-01-27 14:30:00,1989,1,27,14,29.7,64,5.0,40,623,122,514,417
1989-01-27 15:30:00,1989,1,27,15,29.0,67,5.4,40,531,120,436,414
1989-01-27 16:30:00,1989,1,27,16,28.4,71,5.9,40,394,104,329,410
1989-01-27 17:30:00,1989,1,27,17,27.7,74,6.3,40,227,100,185,407
1989-01-27 18:30:00,1989,1,27,18,27.0,79,6.7,50,64,0,63,403
1989-01-27 19:30:00,1989,1,27,19,26.3,82,5.7,30,1,0,1,400
1989-01-27 20:30:00,1989,1,27,20,26.1,83,5.5,30,0,0,0,399
1989-01-27 21:30:00,1989,1,27,21,25.8,84,5.3,30,0,0,0,391
1989-01-27 22:30:00,1989,1,27,22,25.6,85,5.1,40,0,0,0,383
1989-01-27 23:30:00,1989,1,27,23,25.5,85,4.9,40,0,0,0,383
1989-01-28 00:30:00,1989,1,28,0,25.3,86,4.8,40,0,0,0,389
1989-01-28 01:30:00,1989,1,28,1,25.2,87,4.6,30,0,0,0,388
1989-01-28 02:30:00,1989,1,28,2,24.8,89,3.6,30,0,0,0,386
1989-01-28 03:30:00,1989,1,28,3,24.3,91,2.5,30,0,0,0,384
1989-01-28 04:30:00,1989,1,28,4,23.9,93,1.5,330,0,0,0,382
1989-01-28 05:30:00,1989,1,28,5,23.9,92,1.5,330,0,0,0,381
1989-01-28 06:30:00,1989,1,28,6,24.0,92,1.5,330,0,0,0,382
1989-01-28 07:30:00,1989,1,28,7,24.0,91,1.5,330,13,0,13,382
1989-01-28 08:30:00,1989,1,28,8,25.3,86,1.9,330,134,59,117,394
1989-01-28 09:30:00,1989,1,28,9,26.6,81,2.2,330,305,122,242,405
1989-01-28 10:30:00,1989,1,28,10,27.9,77,2.6,50,461,109,384,416
1989-01-28 11:30:00,1989,1,28,11,28.5,70,3.4,50,579,121,477,415
